anime,Gênero do anime,anime_url,anime_img,Quantidade de episódios do anime,Votos totais do anime,Avaliação do anime,Avaliação Categoria do anime,Contagem total de votos de todos os animes
LUPIN THE 3rd PART4,"Action, Adventure, Mystery, Seinen",https://www.crunchyroll.com/lupin-the-3rd-part4,https://img1.ak.crunchyroll.com/i/spire1/ee2d3bb6a90a2c471c18a7eed18ff0691451338768_full.jpg,26,18,4.89,Excelente,269909
Muhyo & Roji's Bureau of Supernatural Investigation,"Mystery, Supernatural",https://www.crunchyroll.com/muhyo-rojis-bureau-of-supernatural-investigation,https://img1.ak.crunchyroll.com/i/spire3/8522d0abbd4217fc6b4628b1488577561533274977_full.jpg,12,18,4.06,Excelente,269909
Magic-Kyun! Renaissance,"Music, Romance, Supernatural",https://www.crunchyroll.com/magic-kyun-renaissance,https://img1.ak.crunchyroll.com/i/spire4/215e97cf8b80fdb418aa951d66115b831475395441_full.jpg,13,18,4.0,Bom,269909
Wakaba＊Girl,"Comedy, Slice of life",https://www.crunchyroll.com/wakabagirl,https://img1.ak.crunchyroll.com/i/spire1/bdf6b01f9886f309457610afd57b68a11435989267_full.jpg,13,18,4.0,Bom,269909
Libra of Nil Admirari,"Historical, Romance",https://www.crunchyroll.com/libra-of-nil-admirari,https://img1.ak.crunchyroll.com/i/spire3/5593023cde14f81a84ae8e8ca6964a051523145238_full.jpg,12,18,3.94,Bom,269909
Samurai Warriors,"Action, Fantasy, Historical",https://www.crunchyroll.com/samurai-warriors,https://img1.ak.crunchyroll.com/i/spire2/3df5cccdd49f9766b9333a3e2cbd2fd11420502310_full.jpg,13,18,3.78,Bom,269909
FLCL,"Action, Comedy, Drama, Mecha, Sci-fi",https://www.crunchyroll.com/flcl,https://img1.ak.crunchyroll.com/i/spire1/53cad05568080e3cb31eb079173066fb1558734837_full.jpg,12,18,3.67,Bom,269909
Fight League: Gear Gadget Generators,"Action, Mecha, Sci-fi",https://www.crunchyroll.com/fight-league-gear-gadget-generators,https://img1.ak.crunchyroll.com/i/spire1/8804d553f85126fbea78c35d6074e7e31550092881_full.jpg,26,18,3.11,Bom,269909
HIMOTE HOUSE: A share house of super psychic girls,Comedy,https://www.crunchyroll.com/himote-house-a-share-house-of-super-psychic-girls,https://img1.ak.crunchyroll.com/i/spire2/a8e0b8b7ea9561c724d8a3071507defd1538904451_full.jpg,12,18,2.67,Neutro,269909
The Irresponsible Galaxy Tylor,"Adventure, Comedy, Sci-fi",https://www.crunchyroll.com/the-irresponsible-galaxy-tylor,https://img1.ak.crunchyroll.com/i/spire3/e2f61fbb70a8cf068d7d4f70bde1e7551499847860_full.jpg,12,18,1.44,Ruim,269909
LUPIN THE 3rd PART 5,"Action, Adventure, Mystery, Seinen",https://www.crunchyroll.com/lupin-the-3rd-part-5,https://img1.ak.crunchyroll.com/i/spire2/b2fe1fea206c6135c99c90b58f4cb9ee1532543336_full.jpg,24,17,4.88,Excelente,269909
The Case Files of Jeweler Richard,"Drama, Seinen, Slice of life",https://www.crunchyroll.com/the-case-files-of-jeweler-richard,https://img1.ak.crunchyroll.com/i/spire4/8aca9dd7b5ddc46d0bd367264edc42361578547124_full.jpg,11,17,4.76,Excelente,269909
Champion Joe 2,"Action, Drama, Sports",https://www.crunchyroll.com/champion-joe-2,https://img1.ak.crunchyroll.com/i/spire1/e22351e4714b72114c4bec1c22d275851529097161_full.jpg,47,17,4.76,Excelente,269909
Samurai Jam-Bakumatsu Rock,"Action, Comedy, Drama, Historical, Idols, Music, Sci-fi",https://www.crunchyroll.com/samurai-jam-bakumatsu-rock,https://img1.ak.crunchyroll.com/i/spire1/318890c82641999a0b2459972413e5e11404161454_full.jpg,12,17,4.29,Excelente,269909
DD Fist of the North Star,"Comedy, Fantasy, Shonen, Slice of life",https://www.crunchyroll.com/dd-fist-of-the-north-star,https://img1.ak.crunchyroll.com/i/spire1/cb9b38fa79ded7552a82b637ae4713171444266763_full.jpg,25,17,4.24,Excelente,269909
Mangirl!,"Comedy, Shonen",https://www.crunchyroll.com/mangirl,https://img1.ak.crunchyroll.com/i/spire3/e64024a2ef4eb6c8bc4ce942b0544c571356627125_full.jpg,13,17,3.35,Bom,269909
RWBY VOLUME 1-3: The Beginning,"Action, Adventure, Drama, Fantasy, Sci-fi",https://www.crunchyroll.com/rwby-volume-1-3-the-beginning-japanese-dub,https://img1.ak.crunchyroll.com/i/spire1/574add456582b87294130b10e2f1f72a1499433991_full.jpg,13,17,3.35,Bom,269909
Majin Bone,"Action, Fantasy, Isekai, Shonen",https://www.crunchyroll.com/majin-bone,https://img1.ak.crunchyroll.com/i/spire2/0ba77ad51b68432952911659d1ab14ae1396374474_full.jpg,52,17,3.29,Bom,269909
Pikotaro no LULLABY LA LA BY,"Comedy, Slice of life",https://www.crunchyroll.com/pikotaros-lullaby-la-la-by,https://img1.ak.crunchyroll.com/i/spire3/8377c11c273d2736835c15ebfe69d79c1501721214_full.jpg,12,16,4.75,Excelente,269909
ENDRO!,"Fantasy, Slice of life",https://www.crunchyroll.com/endro,https://img1.ak.crunchyroll.com/i/spire3/ff283b0a2bb6e9372bbafa3704b25b101547258581_full.jpg,12,16,4.75,Excelente,269909
MOBILE SUIT GUNDAM THE ORIGIN Advent of the Red Comet,"Action, Mecha, Sci-fi",https://www.crunchyroll.com/mobile-suit-gundam-the-origin-advent-of-the-red-comet,https://img1.ak.crunchyroll.com/i/spire3/27a0fa24ce5ac917e489cc5f5284ea911561665891_full.jpg,13,16,4.69,Excelente,269909
MAJOR 2nd,"Shonen, Sports",https://www.crunchyroll.com/major-2nd,https://img1.ak.crunchyroll.com/i/spire3/931425db30c92009e04105b249e9906f1523049829_full.jpg,25,16,4.62,Excelente,269909
Anima Yell!,"Comedy, Slice of life, Sports",https://www.crunchyroll.com/anima-yell,https://img1.ak.crunchyroll.com/i/spire1/78c95598d3ea3c1607c47ee25d5c04d71538904991_full.jpg,12,16,4.62,Excelente,269909
Hi-sCool! Seha Girls,"Comedy, Slice of life",https://www.crunchyroll.com/hi-scool-seha-girls,https://img1.ak.crunchyroll.com/i/spire1/c67abd71a903f65d1610cd26959e755e1412715434_full.jpg,13,16,4.31,Excelente,269909
Z/X IGNITION,"Action, Adventure, Fantasy, Shonen",https://www.crunchyroll.com/zx-ignition,https://img1.ak.crunchyroll.com/i/spire1/4af1352dfef762a7f4ab95fd2263a83b1388891357_full.jpg,12,16,4.0,Bom,269909
Hackadoll THE ANIMATION,Comedy,https://www.crunchyroll.com/hackadoll-the-animation,https://img1.ak.crunchyroll.com/i/spire1/72eef505e5a887ed969658ddbd7fbe781443658544_full.jpg,13,16,3.88,Bom,269909
Gundam Build Divers,"Action, Mecha, Sci-fi, Slice of life",https://www.crunchyroll.com/gundam-build-divers,https://img1.ak.crunchyroll.com/i/spire3/c45b9e6f3a7da77892cc836f694ccfed1571077423_full.jpg,39,16,3.75,Bom,269909
Onara Goro,"Comedy, Slice of life",https://www.crunchyroll.com/onara-goro,https://img1.ak.crunchyroll.com/i/spire4/a6bf1ab5f4e7f5c26696847e784c46341510179280_full.jpg,11,16,3.56,Bom,269909
VIRTUALSAN - LOOKING,Comedy,https://www.crunchyroll.com/virtualsan-looking,https://img1.ak.crunchyroll.com/i/spire3/294fd51bc99b780e6209896e3953d0a11547656234_full.jpg,12,16,3.12,Bom,269909
Wagamama High Spec,"Comedy, Slice of life",https://www.crunchyroll.com/wagamama-high-spec,https://img1.ak.crunchyroll.com/i/spire2/0e1f695c5f3d9629d4b6b4b2cf93729f1460330137_full.jpg,12,16,2.62,Neutro,269909
Taisho Mebiusline Chicchaisan,"Adventure, Historical, Supernatural",https://www.crunchyroll.com/taisho-mebiusline-chicchaisan,https://img1.ak.crunchyroll.com/i/spire4/c0c8705c5e8333f6d31e745bf8d929e91507940908_full.jpg,13,16,2.06,Neutro,269909
Ninja Girl & Samurai Master,"Action, Adventure, Comedy, Historical",https://www.crunchyroll.com/ninja-girl-samurai-master,https://img1.ak.crunchyroll.com/i/spire3/695cf883638f4953935df60d641457bb1493158401_full.jpg,79,15,4.67,Excelente,269909
Tiger Mask W,"Action, Drama, Shonen, Sports",https://www.crunchyroll.com/tiger-mask-w,https://img1.ak.crunchyroll.com/i/spire1/22034f45c0f40a0a1788fae815711a331475267038_full.jpg,38,15,4.67,Excelente,269909
JOKER,"Adventure, Comedy, Mystery, Shonen",https://www.crunchyroll.com/joker,https://img1.ak.crunchyroll.com/i/spire3/78226a3af3a0c6cb83219f592e8f444e1459964362_full.jpg,52,15,4.4,Excelente,269909
Donyatsu,"Comedy, Post-apocalyptic",https://www.crunchyroll.com/donyatsu,https://img1.ak.crunchyroll.com/i/spire4/8f62e2477b04c56c1d8a0bcf2eddc1ba1425084853_full.jpg,12,15,4.33,Excelente,269909
Tribe Cool Crew,"Action, Comedy, Slice of life, Sports",https://www.crunchyroll.com/tribe-cool-crew,https://img1.ak.crunchyroll.com/i/spire1/138123a3f2f99a62701bf79a7b2e17f41411849923_full.jpg,50,15,4.27,Excelente,269909
AMAZING STRANGER,"Comedy, Romance",https://www.crunchyroll.com/amazing-stranger,https://img1.ak.crunchyroll.com/i/spire4/397a5870401ef5d8ed6a7bf0e0fa804d1554507432_full.jpg,12,15,3.73,Bom,269909
Fullmetal Alchemist: The Conqueror of Shamballa,"Action, Adventure, Drama, Fantasy, Shonen",https://www.crunchyroll.com/fullmetal-alchemist-the-conqueror-of-shamballa,https://img1.ak.crunchyroll.com/i/spire3/a3508283e4fe7ad3c7659b052654490e1478092816_full.jpg,1,15,3.6,Bom,269909
Yatogame-chan Kansatsu Nikki,"Comedy, Shonen, Slice of life",https://www.crunchyroll.com/yatogame-chan-kansatsu-nikki,https://img1.ak.crunchyroll.com/i/spire2/ee684355f8eebb17e3dae6ade27934621554708530_full.jpg,23,15,3.2,Bom,269909
Mobile Suit Gundam Seed Destiny,"Action, Mecha, Sci-fi",https://www.crunchyroll.com/mobile-suit-gundam-seed-destiny,https://img1.ak.crunchyroll.com/i/spire4/b51c18650548c3b0da839a1b2f7e864d1529085500_full.jpg,50,15,3.0,Neutro,269909
Squishy! Black Clover,"Action, Comedy, Fantasy, Shonen",https://www.crunchyroll.com/squishy-black-clover,https://img1.ak.crunchyroll.com/i/spire2/46c54f7172c40ab99aa63c9200427a891580335831_full.jpg,8,15,2.8,Neutro,269909
The Eccentric Family 2,"Comedy, Drama, Fantasy, Slice of life, Supernatural",https://www.crunchyroll.com/the-eccentric-family-2,https://img1.ak.crunchyroll.com/i/spire1/d4dc90fd4a8dac736cdd95c9236353591491511177_full.jpg,12,14,4.93,Excelente,269909
Mitchiri Neko,"Comedy, Slice of life",https://www.crunchyroll.com/mitchiri-neko,https://img1.ak.crunchyroll.com/i/spire2/df36a4d78ce8b599d40f325e7cc7349d1514516525_full.jpg,13,14,4.43,Excelente,269909
Asteroid in Love,"Comedy, Romance, Slice of life",https://www.crunchyroll.com/asteroid-in-love,https://img1.ak.crunchyroll.com/i/spire2/70000feb0ad22a93e5fddaf9bd94b5a61577809020_full.jpg,12,14,4.36,Excelente,269909
Ultraman X,,https://www.crunchyroll.com/ultraman-x,https://img1.ak.crunchyroll.com/i/spire3/a0e730a94fc4025e28a0a25c91b6be7c1437159955_full.jpg,24,14,4.29,Excelente,269909
